,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
8500,3Bbbz0IGORWZSLf9UqsAL4,Ella Fitzgerald;Louis Armstrong,C'est Si Bon,Dream A Little Dream Of Me,46,182266,False,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,4,blues
8501,3msS7xaelR4Oa0n7IwHkgF,Cold War Kids;Bishop Briggs,LA DIVINE,So Tied Up,58,189506,False,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,4,blues
8502,3omXshBamrREltcf24gYDC,Cold War Kids,Hold My Home,First,67,200360,False,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,4,blues
8503,4kH98W7Wqeycg6CzrrX8JP,Sam Tinnesz,Far From Home (The Raven),Far From Home (The Raven),52,264761,False,0.171,0.448,3,-10.388,0,0.0468,0.146,0.000258,0.115,0.132,187.15,3,blues
8504,12pdXFcruNcPUbZypKUDgz,Cold War Kids,LA DIVINE,Love Is Mystical,60,214360,False,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,4,blues
8505,7isJy30YmISuhHwgz5dRDa,Zayde Wølf;Ruelle,Golden Age,Walk Through the Fire,52,216000,False,0.214,0.514,5,-6.57,0,0.0399,0.443,6.55e-06,0.113,0.199,74.997,4,blues
8506,4Lq2eCJPkusiiLBfoD05d0,Zayde Wølf,Golden Age,Born Ready,54,229583,False,0.432,0.866,2,-4.466,0,0.0657,0.0813,0.0,0.115,0.353,68.039,4,blues
8507,65GbQI9VDTs7vo6MJL2iJA,Leon Bridges,Coming Home (Deluxe),Coming Home,69,206386,False,0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,3,blues
8508,7qxDU2QyH24KHW0OSGotVw,The Heavy,The House That Dirt Built,Short Change Hero,60,322266,False,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,4,blues
8509,3xMQOd1C3TXsjQ3pmzOmkC,The Black Keys,Turn Blue,Weight of Love,61,410186,False,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,4,blues
8510,4dpEYOPcmHNfvERbiajp3G,Cage The Elephant,Tell Me I'm Pretty,Sweetie Little Jean,63,224893,False,0.524,0.532,6,-6.07,0,0.026,0.0285,7.86e-05,0.242,0.367,135.678,4,blues
8511,7M9pPyt8Gr41THLhbz4NSB,Nina Simone,Broadway-Blues-Ballads,Don't Let Me Be Misunderstood,60,166200,False,0.388,0.501,11,-11.296,0,0.0731,0.778,0.0,0.305,0.532,158.348,4,blues
8512,1x9CZ1BESwWZzB1SZcV0gj,Mountains vs. Machines,Emerge,Chosen Ones,57,193306,False,0.436,0.822,5,-2.967,1,0.0314,0.000217,0.00287,0.325,0.378,85.022,4,blues
8513,37dpyJsBy1bIGJNrztzr6S,Jesper Munk,Baby,Baby,38,271983,False,0.677,0.45,1,-11.222,1,0.025,0.78,0.0205,0.134,0.574,86.898,4,blues
8514,2iVQMhKnFZqomOhcGv340f,The Phantoms,"Take The World, Vol. 1 - EP",Watch Me,53,214874,False,0.559,0.606,0,-6.857,1,0.0321,0.0613,0.0,0.095,0.503,79.98,4,blues
8515,6QLspHLCLftSGPa6vNzKuo,Status Quo,In The Army Now,In The Army Now,65,281746,False,0.686,0.722,9,-7.094,0,0.0233,0.101,3.37e-06,0.11,0.904,104.665,4,blues
8516,3C542UknrX76XSRXTyQ1Qg,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Tighten Up,61,211336,False,0.517,0.711,6,-5.84,0,0.0627,0.000763,7.15e-06,0.568,0.582,108.846,4,blues
8517,1hMrI7ewBNnvDWItMScGIH,City Wolf,City Wolf,Dead Man Walking,57,170980,False,0.593,0.82,2,-2.631,1,0.176,0.00278,0.0,0.105,0.772,90.097,4,blues
8518,0UOxp1BpnD8uPQMKU4wKjz,Eric Clapton,461 Ocean Blvd. (Deluxe Edition),I Shot The Sheriff,63,263746,False,0.73,0.639,7,-11.025,0,0.0524,0.0853,0.00221,0.102,0.658,94.395,4,blues
8519,1PXsUXSM3LF2XNSkmIldPb,The Black Keys,El Camino,Little Black Submarines,66,251266,False,0.365,0.466,2,-7.514,1,0.0418,0.161,6.68e-06,0.106,0.487,95.163,4,blues
8520,2pX4FpOgwItRVPPUFdRcxA,Santana;Rob Thomas,Supernatural (Legacy Edition),Smooth (feat. Rob Thomas),67,294986,False,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4,blues
8521,5lN1EH25gdiqT1SFALMAq1,The Black Keys,El Camino,Gold on the Ceiling,70,224333,False,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,4,blues
8522,567UAkWoLBqZ709s3Qcbze,Santana;The Product G&B,Supernatural (Legacy Edition),Maria Maria (feat. The Product G&B),62,261973,False,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,4,blues
8523,0cJPLFrlV7TTCyPLupHzcH,The Who,Who's Next (Deluxe Edition),Won't Get Fooled Again - Original Album Version,67,511400,False,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,4,blues
8524,3LbtSM3RFD0mLCoQlO43Xy,Lebrado,Try Me,I'm Missin' You Babe,37,278680,False,0.73,0.592,7,-7.864,1,0.0412,0.000776,1.58e-06,0.0361,0.938,97.998,4,blues
8525,0LoQuiekvzqx7n8flgEKzF,T. Rex,Electric Warrior,Get It On,71,262613,False,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4,blues
8526,0QIl44u6TbQQwwLPh9KekA,T.K. Soul,Southern Soul Royalty,I Wanna Hold My Baby,37,237010,False,0.667,0.451,1,-6.374,1,0.0529,0.602,0.000261,0.0994,0.657,78.038,4,blues
8527,4x4RXnIbFxrftgJZ58v9Jb,Johnnie Taylor,Eargasm,Running Out Of Lies,39,292000,False,0.626,0.476,9,-8.585,1,0.0477,0.705,0.000133,0.657,0.653,78.762,3,blues
8528,3OfykqMmUBWQbcusx790kx,Slank,Lagi Sedih,Foto Dalam Dompetmu,40,328855,False,0.36,0.589,7,-12.41,1,0.037,0.00331,0.0113,0.136,0.453,163.517,4,blues
8529,5qZKuuKGngifO5psg19XdO,J.J. Cale,Naturally,Don't Go To Strangers,61,143800,False,0.789,0.217,2,-20.727,0,0.0499,0.792,0.228,0.111,0.876,117.549,4,blues
8530,1UBQ5GK8JaQjm5VbkBZY66,ZZ Top,Eliminator,Sharp Dressed Man - 2008 Remaster,73,258026,False,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4,blues
8531,1IqFh00G2kvvMm8pRMpehA,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,70,271333,False,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,4,blues
8532,2GSNdf3tImY3XCRhCwVw8I,Slank,Tujuh,Terserah,40,219619,False,0.52,0.646,6,-9.749,0,0.0275,0.411,0.0491,0.203,0.863,120.48,4,blues
8533,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Toulouse Street,Listen to the Music,76,227266,False,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4,blues
8534,0k7kfdefyPCDVHtHzgaq6t,Jeff Floyd,Powerhouse,I Found Love (On A Lonely Highway),38,453533,False,0.794,0.688,7,-7.282,1,0.0447,0.0406,0.000187,0.271,0.567,102.088,4,blues
8535,4ZKLmo5TSZebyenBpln7l8,Lacee,Lacee's Groove,Lacee's Groove,37,247253,False,0.866,0.64,9,-4.098,0,0.0824,0.00996,1.59e-05,0.0755,0.563,103.011,4,blues
8536,05NYcsjJwOYq4jIiKPVj9p,The Black Crowes,Shake Your Money Maker,Hard To Handle,72,188066,False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,blues
8537,2blGipQQQZOUMMGMGVLCHF,Slank;The Big Hip,The Big Hip (feat. The Big Hip),Seperti Para Koruptor (feat. The Big Hip),40,182939,False,0.588,0.823,7,-5.852,1,0.0256,0.28,0.0,0.142,0.926,98.671,4,blues
8538,2eQL7ZD5FAgwky6Hab76cP,Nellie Tiger Travis,Wanna Be with You,If I Back It Up,38,228986,False,0.663,0.46,5,-6.178,0,0.264,0.151,0.0,0.0759,0.917,203.151,4,blues
8539,6xq5DxZWGgdStAxGAil0yw,Rainbow,Down To Earth,Since You Been Gone,68,197160,False,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-06,0.471,0.915,120.814,4,blues
8540,7ESmV0ekv5EdlauHWUMiFg,Terry Wright,I Done Lost My Good Thang,I Done Lost My Good Thang,38,265979,False,0.764,0.349,5,-11.993,0,0.0407,0.0703,2.48e-05,0.248,0.548,140.03,4,blues
8541,0RuHgMDV6xyyqa2G8m9bXz,Tucka,"""Forever King""",Don't Make Me Beg,38,307066,False,0.717,0.69,7,-7.71,1,0.0325,0.493,3.37e-06,0.075,0.887,100.979,4,blues
8542,2hhnxjKsonevteyEb4qJVc,Karen Wolfe,A Woman Needs A Strong Man,Man Enough,37,252466,False,0.812,0.476,10,-10.11,1,0.0381,0.334,0.0,0.12,0.85,99.861,4,blues
8543,4YMQXzscifAREG0a7KNGhB,Santana,Santana's Greatest Hits,Black Magic Woman - Single Version,67,196466,False,0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348,4,blues
8544,57XsqI2gTdJ3T5W3c9sWD8,Jackie Neal,Down in da Club,Down in da Club,38,239653,False,0.855,0.532,10,-5.119,0,0.0592,0.0154,8.17e-06,0.227,0.877,102.941,4,blues
8545,0FFF1XdIhaltnRplV4gU2P,Bernard Adamus,Brun,Cauchemar de course,38,172000,False,0.685,0.933,4,-3.544,0,0.0851,0.448,1.07e-06,0.258,0.504,99.58,4,blues
8546,4whIJEagrbo2dGeMtVJCqJ,The Rides,Pierced Arrow,I've Got To Use My Imagination,37,375546,False,0.516,0.709,5,-5.125,0,0.034,0.274,0.000189,0.17,0.469,98.819,4,blues
8547,4Gc4RjGYE0jljmrYBnR7A0,Lou Rawls,Christmas Soul Classics,Christmas Will Really Be Christmas,0,146826,False,0.458,0.293,0,-13.331,0,0.0295,0.397,0.0,0.129,0.578,86.482,4,blues
8548,1XcM5R8ytZTXDoBmTFzB66,Traffic,Fiesta temática 60s,Dear Mr. Fantasy,0,337306,False,0.201,0.854,2,-7.318,1,0.107,0.115,0.017,0.245,0.659,168.211,4,blues
8549,0InX6IpOB64A0E21eiOkIE,John Mayall & The Bluesbreakers,Fiesta temática 60s,Little Girl - Mono,0,153400,False,0.408,0.719,0,-3.409,1,0.0284,0.00611,2.89e-05,0.31,0.837,82.876,4,blues
8550,1pZn8AX1WulW8IO338hE5D,Billie Holiday,Solitude,Blue Moon,65,207826,False,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,4,blues
8551,5rwQGBi5mdmU7dqNM7x9Oo,The King Khan & BBQ Show,Love You So,Love You So,58,225880,False,0.398,0.909,5,-2.493,1,0.0593,0.714,0.000553,0.286,0.644,115.162,4,blues
8552,3akr0ZrJxLMBLIFeNNKffW,Masayoshi Yamazaki,"One more time,One more chance","One more time,One more chance",47,330786,False,0.519,0.429,11,-7.707,0,0.0317,0.658,0.0,0.111,0.396,129.491,4,blues
8553,5CGpPUcUahMuLzkNK9ZgPP,Traffic,Mr. Fantasy,Dear Mr. Fantasy,60,334000,False,0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,4,blues
8554,50mqgEaWZLt1lpqVOO914A,Bryce Fox,Strength,Bodies,56,142520,True,0.758,0.694,4,-4.913,1,0.258,0.0619,0.0,0.4,0.672,87.954,4,blues
8555,0o2lMW2T77pq8utWLQ4b2U,The Heavy;Raffertie,How You Like Me Now? (Raffertie Remix),How You Like Me Now? - Raffertie Remix,52,230000,False,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,4,blues
8556,02zFk3c748KgXfqaIgnDgL,Adam Jensen,Lowlife,Lowlife,55,192044,False,0.699,0.711,11,-6.204,0,0.0383,0.123,1.55e-05,0.25,0.397,112.028,4,blues
8557,6zDClvK9B4y3FEciNRqhR1,Zayde Wølf,No Limits,No Limits,50,192352,False,0.549,0.875,5,-9.763,1,0.0446,0.00995,4.59e-06,0.198,0.389,102.025,4,blues
8558,0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,I Put A Spell On You,66,155026,False,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,3,blues
8559,5wuxZ6UBwAsZpRfQuEVyzw,Sam Tinnesz;Zayde Wølf,Man or a Monster (feat. Zayde Wølf),Man or a Monster (feat. Zayde Wølf),51,205343,False,0.495,0.529,2,-6.04,0,0.0296,0.316,0.000146,0.222,0.452,81.961,4,blues
8560,2IdwQxhJn9ZE4zIotcCefR,Etta James,At Last!,Stormy Weather,65,187666,False,0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,3,blues
8561,7biRdBqESYKZrLo9aXjRVd,Zayde Wølf,Modern Alchemy (Deluxe),You Do You,53,152000,False,0.75,0.795,5,-4.303,1,0.0396,0.0843,0.0,0.235,0.777,120.027,4,blues
8562,7FtRUrOEDUHTvenvp1BqZo,Rainbow,Ritchie Blackmore's Rainbow,Catch The Rainbow,58,396466,False,0.32,0.412,4,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4,blues
8563,37401pYbpD1TKkFyP4hYPB,Royal Deluxe,Born for This,I'm A Wanted Man,50,228986,False,0.493,0.588,11,-5.145,0,0.0342,0.00943,5.37e-06,0.325,0.259,82.072,4,blues
8564,4MYb7NWLwXNDB7bYs3HeX8,Foghat,Slow Ride / Save Your Loving (For Me),Slow Ride,69,232533,False,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,4,blues
8565,69uJi5QsBtqlYkGURTBli8,Bonnie Raitt,Luck Of The Draw,I Can't Make You Love Me,65,332960,False,0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,4,blues
8566,5x7Oxaa9EEIx9nw17CC5yW,B.B. King,Indianola Mississippi Seeds,Chains And Things,57,293733,False,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4,blues
8567,60TYdVs6TWIsAJ1MPRdv59,Blue Öyster Cult,Blue Oyster Cult,Then Came the Last Days of May,61,210546,False,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,4,blues
8568,1uT2b9tByCtdjL4PN3xbRs,Black Rebel Motorcycle Club,Beat the Devil's Tattoo (Deluxe Version),Beat the Devil's Tattoo,55,226760,False,0.517,0.909,4,-2.815,1,0.0378,0.451,0.0135,0.0923,0.683,96.528,4,blues
8569,4zZQfvADXjFyW36bm7eDEu,The Panasdalam,Only Almarhum Ninja Can Stop My Tamborine,Nia,37,229880,False,0.633,0.522,7,-11.05,1,0.0324,0.00749,0.00102,0.138,0.595,135.285,4,blues
8570,3MjrueDQKVr6xDDseZwhEd,Royal Blood,Royal Blood,Figure It Out,67,183602,False,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4,blues
8571,3qzCTFDOA5WpT8dfTWyW9j,Sosnowski,Pył,Pył,36,208000,False,0.697,0.428,0,-13.579,1,0.0606,0.735,0.00353,0.0983,0.093,114.994,4,blues
8572,5Ofrnv2h5jrKQuc0WDAY5H,Z.Z. Hill,Down Home,Cheating In The Next Room,35,216373,False,0.682,0.347,10,-16.572,1,0.0628,0.145,5.26e-06,0.0686,0.694,82.115,4,blues
8573,1gJOqXpRjz9GeEEwQpcujK,Joe Cocker,I Can Stand A Little Rain,You Are So Beautiful,67,159640,False,0.297,0.182,1,-10.944,1,0.0298,0.846,0.00267,0.134,0.092,83.391,3,blues
8574,2hitsKa8SthKhRJBXUHbIv,"Crosby, Stills, Nash & Young",Deja Vu,Our House,68,179760,False,0.592,0.205,9,-14.601,1,0.048,0.896,5.46e-05,0.119,0.378,140.282,4,blues
8575,3wzTzcmYZ2MXHSjOYHrJZo,Sam Tinnesz;Yacht Money,Warplanes,Play with Fire (feat. Yacht Money) - Extended Mix,47,193490,False,0.556,0.583,2,-5.256,0,0.0338,0.0256,2.47e-05,0.115,0.326,75.017,4,blues
8576,1xKQbqQtQWrtQS47fUJBtl,Big Brother & The Holding Company;Janis Joplin,Cheap Thrills,Piece of My Heart,69,253333,False,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4,blues
8577,7DpuczUR3nNFkMfMyRqoNx,Lebrado,Bruce Billups Southern Soul Mix (Re-Loaded),Fire,37,219493,False,0.865,0.516,7,-5.439,1,0.044,0.149,0.0,0.144,0.88,105.985,4,blues
8578,6io0LJIP9ntX35hTfaxwQG,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),Lay Down Sally,62,236093,False,0.69,0.5,4,-16.145,0,0.0909,0.598,0.0288,0.11,0.586,191.539,4,blues
8579,7HGp3U5pJXhLnQmebeMaIY,Avail Hollywood,Old Skool Kinda Girl,Twenty Five and Up,37,256706,False,0.773,0.831,0,-5.383,1,0.0489,0.00499,1.4e-06,0.0531,0.628,139.053,4,blues
8580,6L5BZEcZmD6RBJnimzlyKr,The Moody Blues,Days Of Future Passed (Deluxe Version),Nights In White Satin - Single Version / Mono,68,269106,False,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,4,blues
8581,7h2TrjQI1z3sI7ZzQTf1eO,T.K. Soul,The Hit Maker: 10 Years of Tk Soul,If You Dont Want Me,36,257516,False,0.733,0.526,8,-7.389,0,0.0354,0.0209,0.0,0.0748,0.785,157.439,4,blues
8582,6O0OCTxHffoXmJSnhrRSmD,Carl Marshall,"Songs People Love the Most, Vol. 1: Deluxe Edition",Good Loving Will Make You Cry (Remastered),36,352280,False,0.7,0.71,5,-4.351,1,0.0394,0.304,0.0,0.105,0.452,80.515,4,blues
8583,19ckOjE6OI0WyzUAW4rlvI,Arno,Opex,I Can't Dance,37,235346,False,0.451,0.692,9,-7.016,1,0.04,0.000614,0.0104,0.11,0.533,170.027,4,blues
8584,1PC5GV3OaoXx5em8ttQOMI,J.J. Cale,Naturally,After Midnight,66,143693,False,0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,4,blues
8585,0KbtyQ2oKJWiFJz5wY4HBX,ZZ Top,The ZZ Top Sixpack,Tube Snake Boogie,38,184293,False,0.569,0.648,9,-12.15,1,0.0375,0.00382,0.054,0.108,0.965,150.396,4,blues
8586,449o6M6AUl1DWsFMiBwyVF,Louise Hoffsten;Albin Lee Meldau,Från himmelen fallen,Från himmelen fallen,37,256961,False,0.565,0.385,6,-8.754,0,0.0355,0.646,6.18e-05,0.153,0.365,137.252,3,blues
8587,1c18FwLZZ2ce1E7vuR2XRs,Bernard Adamus,Brun,Brun - La couleur de l'amour,37,291746,False,0.706,0.649,0,-4.611,1,0.0647,0.38,0.0,0.131,0.602,117.819,4,blues
8588,2ZNk1ymMNXmVaIh344VQhe,Tucka,Long Live the King,Til the Sun Comes Up,36,279626,False,0.814,0.66,3,-4.099,0,0.0339,0.257,0.0,0.144,0.967,110.048,4,blues
8589,62tYkoB4YVEWiWMkMfhbxL,Slank,Kampungan,Terlalu Manis - Jualan Version,40,249704,False,0.553,0.628,8,-8.394,1,0.0309,0.307,0.0,0.107,0.178,74.018,4,blues
8590,089Kk8RlBojIz9H4qc0eUQ,Blind Faith,Biomutant Martial Combat The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8591,5zLvo9lek82KN9QKRpJojD,Sir Charles Jones,The Best of Sir Charles Jones - For Your Love,Friday,37,241120,False,0.884,0.414,4,-9.98,1,0.065,0.462,0.0,0.22,0.696,91.998,4,blues
8592,3XbsE5TVP2vuzHNbu859Xq,Blind Faith,Overwatch 2 The Ultimate Fantasy Playlist,Battle of Evermore,2,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8593,5aofZWOmeqAszZkhWXCO8M,Blind Faith,Dune 2 - The Complete Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8594,5qkqTlLXO0kJ0H22Smnl3G,Blind Faith,Synchronic The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8595,7GFzMKgcNWMqBDzqXdKF9D,Memphis La Blusera,"Cosa de Hombres, Vol. 1",Cosa de Hombres,38,354626,False,0.751,0.64,11,-7.539,0,0.0364,0.282,7.89e-05,0.0692,0.792,118.446,4,blues
8596,0b6manFaiKDoW1D6rJ7epd,Blind Faith,Necromunda Hired Gun The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8597,7HSOdzvgyS0Cr822oyWQV3,Blind Faith,Apex - The Complete Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8598,5g9aRY6CDZx8KOwahk0DjC,Blind Faith,The Witcher A New Saga Begins The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8599,3WdJ1JlLajVO1yxbgifoZl,Blind Faith,Moonscars The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,blues
8600,4nmne9J3YCEdhvjTzwiAgu,Santana,Ultimate Santana,Black Magic Woman,62,195866,False,0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359,4,blues
8601,6I8EbSSjimK98wiDCMtnBQ,Blues Delight,Rock Island Line,Slightly Hung Over,54,285506,False,0.666,0.4,9,-7.324,0,0.0328,0.717,0.000334,0.342,0.395,98.781,3,blues
8602,6GyDY0yE47rfk8pcuKhioh,Queens of the Stone Age,Era Vulgaris,Make It Wit Chu,63,290493,False,0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.977,4,blues
8603,7iOm7tuQZeqXqzBZJ14CSM,Nazareth,Sound Elixir,Where Are You Now,26,233853,False,0.474,0.508,6,-6.845,0,0.0235,0.316,0.0,0.166,0.358,77.31,4,blues
8604,5d3KvWvuu5qpYCbpZX163x,Raphael Lake,Disco Pop,Another Wave,43,192976,False,0.593,0.729,3,-6.484,0,0.0334,0.0166,0.0,0.0904,0.763,104.973,4,blues
8605,3mNFoKDPM2hzPuJeZ9ziht,Dallas Stars,The Rising,The Rising,56,220176,False,0.542,0.863,8,-5.006,0,0.0473,0.0843,0.0,0.0934,0.431,119.996,4,blues
8606,5HQEmiV2lKnSO6qa2fsR7x,10cc,The Original Soundtrack,I'm Not In Love,71,366640,False,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,4,blues
8607,1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,The Joker,The Joker,74,264503,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4,blues
8608,6hKpIzJWHQduwojjkWG8zt,Sam Tinnesz,Ready Set Let's Go,Ready Set Let's Go,54,216142,False,0.445,0.67,11,-4.973,1,0.0328,0.117,0.0,0.0595,0.378,74.049,4,blues
8609,0f2489MzoisF9pKduawvce,Ella Fitzgerald;Louis Armstrong,Ella And Louis Again,Autumn In New York,62,356626,False,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,4,blues
8610,48sc7vBJeNoCEQhxO3zYKA,Cage The Elephant,Tell Me I'm Pretty,Too Late To Say Goodbye,60,252786,False,0.482,0.55,4,-7.098,0,0.0356,0.135,0.0,0.294,0.105,67.559,4,blues
8611,3MJov5mT64K42o1Rffhblq,Dan Auerbach,Waiting on a Song,Never in My Wildest Dreams,64,176026,False,0.559,0.466,5,-6.769,1,0.0362,0.315,0.0039,0.0933,0.623,117.21,4,blues
8612,265iUOXC3O7IKs6OobU0Cx,8 Graves,Black,Bury Me Low,54,217010,False,0.533,0.824,5,-4.2,1,0.101,0.231,5.19e-06,0.269,0.39,155.075,4,blues
8613,4iya38ctQ1httyA6NOG9oW,Greta Van Fleet,The Battle at Garden’s Gate,Light My Love,67,270887,False,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,3,blues
8614,6l2P0RUbSkqz3ItLa5C9RW,City Wolf,City Wolf,Protector,51,201503,False,0.704,0.707,5,-4.115,1,0.0468,0.0194,0.0,0.033,0.589,112.033,4,blues
8615,5kYokSUSdmKq36x9RTvnbe,Richi Ray,ON T O P,ON T O P,35,113188,True,0.749,0.34,0,-11.855,1,0.183,0.265,1.25e-05,0.0791,0.431,94.026,4,blues
8616,5XNpdKmlLJPUbwKQceX2tW,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),Little Wing,61,408480,False,0.475,0.383,1,-14.202,1,0.0375,0.362,0.749,0.0728,0.524,114.709,4,blues
8617,78ZqE2tjAxbqEGGlvGnQfT,Procol Harum,Hits'n'Flips,A Whiter Shade of Pale - Original Single Version,68,248946,False,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,4,blues
8618,4h9nt7QsqBHYmS4B0wpLNU,Eduardo Tejedo;Héctor Lama;Alan Piz Morán,El Rey Leon (Edición Especial),El Reporte De Hoy,35,95480,False,0.528,0.578,10,-9.162,0,0.447,0.335,0.0,0.307,0.852,154.117,4,blues
8619,55ROr3cl3yi4YRBgfpDy1d,J.J. Cale,Naturally,Call The Doctor,59,147200,False,0.466,0.188,1,-18.309,0,0.0547,0.198,0.657,0.082,0.615,243.372,3,blues
8620,0zlaa4AmbFE7MVDijsyD9Q,Greta Van Fleet,The Battle at Garden’s Gate,Heat Above,67,341255,False,0.338,0.847,3,-3.692,1,0.0458,0.00881,0.00105,0.147,0.232,139.061,4,blues
8621,6a79Oo6RXOx8AuD9eOlCTJ,Eric Clapton,Slowhand 35th Anniversary,Wonderful Tonight,48,225026,False,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,4,blues
8622,6gJnxMZphJt3sk2JJXTkoJ,John Lee Hooker,Urban Blues (Expanded Edition),Boom Boom,58,160560,False,0.646,0.395,1,-12.828,0,0.254,0.269,0.00666,0.0741,0.848,155.839,4,blues
8623,5xRP5iyVdGglqlY4Vcjhkx,Nina Simone,Pastel Blues,Sinnerman,63,622000,False,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,4,blues
8624,5VasLvVzuH1vRsioaiJPT3,Johnnie Taylor,Good Love!,Too Many Memories,37,360706,False,0.722,0.512,2,-7.008,1,0.0313,0.444,0.000402,0.044,0.713,118.284,4,blues
8625,2OQXAlB23fQ8BkkwtYjgoC,Lacee,Soulful,Move Something,36,236280,False,0.645,0.634,7,-6.23,1,0.266,0.0102,0.0,0.0394,0.798,190.046,4,blues
